cust_id,buy,rfm_code,r_code,f_code,m_code
4372,0,423,4,2,3
4373,0,555,5,5,5
4374,0,322,3,2,2
4375,0,553,5,5,3
4376,0,355,3,5,5
4377,0,132,1,3,2
4378,1,123,1,2,3
4379,0,412,4,1,2
4380,0,354,3,5,4
4381,0,111,1,1,1
4382,0,422,4,2,2
4383,0,211,2,1,1
4384,0,133,1,3,3
4385,0,524,5,2,4
4386,0,224,2,2,4
4387,0,424,4,2,4
4388,0,154,1,5,4
4389,0,432,4,3,2
4390,0,211,2,1,1
4391,0,355,3,5,5
4392,0,314,3,1,4
4393,0,412,4,1,2
4394,0,455,4,5,5
4395,0,552,5,5,2
4396,0,355,3,5,5
4397,0,134,1,3,4
4398,0,454,4,5,4
4399,0,211,2,1,1
4400,0,112,1,1,2
4401,0,311,3,1,1
4402,0,522,5,2,2
4403,0,311,3,1,1
4404,0,111,1,1,1
4405,0,555,5,5,5
4406,0,155,1,5,5
4407,0,111,1,1,1
4408,0,534,5,3,4
4409,0,312,3,1,2
4410,0,135,1,3,5
4411,0,211,2,1,1
4412,0,433,4,3,3
4413,0,555,5,5,5
4414,0,255,2,5,5
4415,0,334,3,3,4
4416,0,152,1,5,2
4417,0,155,1,5,5
4418,0,455,4,5,5
4419,0,554,5,5,4
4420,0,422,4,2,2
4421,0,434,4,3,4
4422,0,335,3,3,5
4423,0,255,2,5,5
4424,0,335,3,3,5
4425,0,123,1,2,3
4426,0,355,3,5,5
4427,0,123,1,2,3
4428,1,311,3,1,1
4429,0,511,5,1,1
4430,0,423,4,2,3
4431,0,223,2,2,3
4432,0,355,3,5,5
4433,0,135,1,3,5
4434,0,422,4,2,2
4435,0,255,2,5,5
4436,0,455,4,5,5
4437,1,355,3,5,5
4438,0,232,2,3,2
4439,0,355,3,5,5
4440,0,521,5,2,1
4441,0,121,1,2,1
4442,0,523,5,2,3
4443,0,221,2,2,1
4444,0,531,5,3,1
4445,0,535,5,3,5
4446,0,211,2,1,1
4447,0,352,3,5,2
4448,0,555,5,5,5
4449,0,521,5,2,1
4450,0,211,2,1,1
4451,0,523,5,2,3
4452,0,112,1,1,2
4453,0,555,5,5,5
4454,0,133,1,3,3
4455,0,434,4,3,4
4456,0,311,3,1,1
4457,0,411,4,1,1
4458,0,255,2,5,5
4459,0,211,2,1,1
4460,0,555,5,5,5
4461,0,354,3,5,4
4462,0,355,3,5,5
4463,0,554,5,5,4
4464,0,531,5,3,1
4465,0,511,5,1,1
4466,0,354,3,5,4
4467,0,552,5,5,2
4468,0,354,3,5,4
4469,0,253,2,5,3
4470,0,511,5,1,1
4471,0,552,5,5,2
4472,0,111,1,1,1
4473,0,555,5,5,5
4474,0,555,5,5,5
4475,0,452,4,5,2
4476,0,532,5,3,2
4477,0,523,5,2,3
4478,0,454,4,5,4
4479,0,355,3,5,5
4480,0,232,2,3,2
4481,0,255,2,5,5
4482,0,522,5,2,2
4483,0,332,3,3,2
4484,0,255,2,5,5
4485,0,155,1,5,5
4486,0,321,3,2,1
4487,0,254,2,5,4
4488,0,433,4,3,3
4489,0,452,4,5,2
4490,0,255,2,5,5
4491,0,453,4,5,3
4492,0,122,1,2,2
4493,0,555,5,5,5
4494,0,322,3,2,2
4495,0,254,2,5,4
4496,0,154,1,5,4
4497,0,122,1,2,2
4498,0,134,1,3,4
4499,0,523,5,2,3
4500,0,155,1,5,5
4501,0,554,5,5,4
4502,0,353,3,5,3
4503,0,423,4,2,3
4504,0,454,4,5,4
4505,0,453,4,5,3
4506,0,411,4,1,1
4507,0,152,1,5,2
4508,0,433,4,3,3
4509,0,111,1,1,1
4510,0,323,3,2,3
4511,0,211,2,1,1
4512,0,521,5,2,1
4513,0,434,4,3,4
4514,0,333,3,3,3
4515,0,154,1,5,4
4516,0,454,4,5,4
4517,0,523,5,2,3
4518,0,311,3,1,1
4519,0,123,1,2,3
4520,0,111,1,1,1
4521,0,211,2,1,1
4522,0,155,1,5,5
4523,0,553,5,5,3
4524,0,354,3,5,4
4525,0,254,2,5,4
4526,0,431,4,3,1
4527,0,554,5,5,4
4528,0,211,2,1,1
4529,0,254,2,5,4
4530,0,534,5,3,4
4531,0,555,5,5,5
4532,0,554,5,5,4
4533,0,254,2,5,4
4534,0,322,3,2,2
4535,0,352,3,5,2
4536,0,254,2,5,4
4537,0,453,4,5,3
4538,0,123,1,2,3
4539,0,123,1,2,3
4540,0,211,2,1,1
4541,0,253,2,5,3
4542,0,511,5,1,1
4543,0,223,2,2,3
4544,0,222,2,2,2
4545,0,233,2,3,3
4546,0,111,1,1,1
4547,0,124,1,2,4
4548,0,234,2,3,4
4549,0,322,3,2,2
4550,0,233,2,3,3
4551,0,432,4,3,2
4552,0,211,2,1,1
4553,0,553,5,5,3
4554,0,221,2,2,1
4555,0,421,4,2,1
4556,0,254,2,5,4
4557,0,133,1,3,3
4558,0,223,2,2,3
4559,1,211,2,1,1
4560,0,553,5,5,3
4561,0,333,3,3,3
4562,0,432,4,3,2
4563,0,323,3,2,3
4564,0,153,1,5,3
4565,0,322,3,2,2
4566,0,353,3,5,3
4567,0,153,1,5,3
4568,0,412,4,1,2
4569,0,533,5,3,3
4570,0,111,1,1,1
4571,0,134,1,3,4
4572,0,422,4,2,2
4573,0,323,3,2,3
4574,0,253,2,5,3
4575,0,455,4,5,5
4576,0,133,1,3,3
4577,0,323,3,2,3
4578,0,513,5,1,3
4579,0,424,4,2,4
4580,0,221,2,2,1
4581,0,533,5,3,3
4582,0,355,3,5,5
4583,0,111,1,1,1
4584,0,355,3,5,5
4585,0,234,2,3,4
4586,0,254,2,5,4
4587,0,255,2,5,5
4588,0,355,3,5,5
4589,0,413,4,1,3
4590,0,234,2,3,4
4591,0,454,4,5,4
4592,0,253,2,5,3
4593,0,534,5,3,4
4594,0,332,3,3,2
4595,0,455,4,5,5
4596,0,531,5,3,1
4597,0,333,3,3,3
4598,0,234,2,3,4
4599,1,223,2,2,3
4600,0,511,5,1,1
4601,0,212,2,1,2
4602,0,334,3,3,4
4603,0,211,2,1,1
4604,0,432,4,3,2
4605,0,311,3,1,1
4606,0,122,1,2,2
4607,0,455,4,5,5
4608,0,224,2,2,4
4609,0,435,4,3,5
4610,0,333,3,3,3
4611,0,311,3,1,1
4612,0,255,2,5,5
4613,0,322,3,2,2
4614,0,554,5,5,4
4615,0,235,2,3,5
4616,0,253,2,5,3
4617,0,253,2,5,3
4618,0,455,4,5,5
4619,0,255,2,5,5
4620,0,355,3,5,5
4621,0,522,5,2,2
4622,0,534,5,3,4
4623,0,323,3,2,3
4624,0,353,3,5,3
4625,0,533,5,3,3
4626,0,354,3,5,4
4627,0,334,3,3,4
4628,0,424,4,2,4
4629,0,255,2,5,5
4630,0,324,3,2,4
4631,0,155,1,5,5
4632,0,511,5,1,1
4633,0,454,4,5,4
4634,0,455,4,5,5
4635,0,433,4,3,3
4636,0,453,4,5,3
4637,0,322,3,2,2
4638,0,121,1,2,1
4639,0,355,3,5,5
4640,0,312,3,1,2
4641,0,324,3,2,4
4642,0,113,1,1,3
4643,0,235,2,3,5
4644,0,411,4,1,1
4645,0,354,3,5,4
4646,0,322,3,2,2
4647,0,355,3,5,5
4648,1,312,3,1,2
4649,0,355,3,5,5
4650,0,523,5,2,3
4651,0,455,4,5,5
4652,0,255,2,5,5
4653,0,253,2,5,3
4654,0,311,3,1,1
4655,0,212,2,1,2
4656,0,454,4,5,4
4657,0,234,2,3,4
4658,0,555,5,5,5
4659,0,522,5,2,2
4660,0,354,3,5,4
4661,0,232,2,3,2
4662,0,323,3,2,3
4663,0,554,5,5,4
4664,0,333,3,3,3
4665,0,111,1,1,1
4666,0,334,3,3,4
4667,0,534,5,3,4
4668,0,135,1,3,5
4669,0,523,5,2,3
4670,0,455,4,5,5
4671,0,255,2,5,5
4672,0,311,3,1,1
4673,0,424,4,2,4
4674,0,354,3,5,4
4675,0,112,1,1,2
4676,0,253,2,5,3
4677,0,422,4,2,2
4678,0,454,4,5,4
4679,0,455,4,5,5
4680,0,232,2,3,2
4681,0,454,4,5,4
4682,0,453,4,5,3
4683,0,223,2,2,3
4684,0,455,4,5,5
4685,0,435,4,3,5
4686,0,255,2,5,5
4687,0,155,1,5,5
4688,0,211,2,1,1
4689,0,535,5,3,5
4690,0,111,1,1,1
4691,0,552,5,5,2
4692,0,212,2,1,2
4693,0,554,5,5,4
4694,0,212,2,1,2
4695,0,424,4,2,4
4696,0,112,1,1,2
4697,0,335,3,3,5
4698,0,553,5,5,3
4699,0,322,3,2,2
4700,0,111,1,1,1
4701,0,522,5,2,2
4702,0,554,5,5,4
4703,0,133,1,3,3
4704,0,452,4,5,2
4705,0,534,5,3,4
4706,0,332,3,3,2
4707,0,253,2,5,3
4708,0,355,3,5,5
4709,0,353,3,5,3
4710,0,423,4,2,3
4711,1,155,1,5,5
4712,0,554,5,5,4
4713,0,111,1,1,1
4714,0,555,5,5,5
4715,0,555,5,5,5
4716,0,135,1,3,5
4717,0,212,2,1,2
4718,0,433,4,3,3
4719,0,222,2,2,2
4720,0,355,3,5,5
4721,0,132,1,3,2
4722,0,214,2,1,4
4723,0,154,1,5,4
4724,0,154,1,5,4
4725,0,222,2,2,2
4726,0,555,5,5,5
4727,0,132,1,3,2
4728,0,255,2,5,5
4729,0,512,5,1,2
4730,0,523,5,2,3
4731,0,353,3,5,3
4732,0,354,3,5,4
4733,0,254,2,5,4
4734,0,511,5,1,1
4735,0,353,3,5,3
4736,0,255,2,5,5
4737,0,433,4,3,3
4738,0,531,5,3,1
4739,0,255,2,5,5
4740,0,121,1,2,1
4741,0,253,2,5,3
4742,1,222,2,2,2
4743,0,154,1,5,4
4744,0,332,3,3,2
4745,0,454,4,5,4
4746,0,554,5,5,4
4747,0,111,1,1,1
4748,0,554,5,5,4
4749,0,255,2,5,5
4750,0,524,5,2,4
4751,0,554,5,5,4
4752,0,511,5,1,1
4753,0,522,5,2,2
4754,0,155,1,5,5
4755,0,355,3,5,5
4756,0,533,5,3,3
4757,0,412,4,1,2
4758,0,132,1,3,2
4759,0,324,3,2,4
4760,0,353,3,5,3
4761,0,455,4,5,5
4762,0,154,1,5,4
4763,0,155,1,5,5
4764,0,522,5,2,2
4765,0,524,5,2,4
4766,0,355,3,5,5
4767,0,211,2,1,1
4768,0,221,2,2,1
4769,0,354,3,5,4
4770,0,355,3,5,5
4771,0,554,5,5,4
4772,0,311,3,1,1
4773,0,355,3,5,5
4774,0,522,5,2,2
4775,0,421,4,2,1
4776,0,555,5,5,5
4777,0,555,5,5,5
4778,0,155,1,5,5
4779,0,222,2,2,2
4780,0,522,5,2,2
4781,0,255,2,5,5
4782,0,311,3,1,1
4783,0,354,3,5,4
4784,0,312,3,1,2
4785,0,523,5,2,3
4786,0,254,2,5,4
4787,0,155,1,5,5
4788,0,511,5,1,1
4789,0,122,1,2,2
4790,0,434,4,3,4
4791,0,233,2,3,3
4792,0,255,2,5,5
4793,0,224,2,2,4
4794,0,222,2,2,2
4795,0,511,5,1,1
4796,0,323,3,2,3
4797,0,255,2,5,5
4798,0,153,1,5,3
4799,0,453,4,5,3
4800,0,434,4,3,4
4801,0,555,5,5,5
4802,0,211,2,1,1
4803,0,212,2,1,2
4804,0,232,2,3,2
4805,0,134,1,3,4
4806,0,111,1,1,1
4807,0,553,5,5,3
4808,0,555,5,5,5
4809,0,455,4,5,5
4810,0,111,1,1,1
4811,0,435,4,3,5
4812,0,323,3,2,3
4813,0,122,1,2,2
4814,0,323,3,2,3
4815,0,255,2,5,5
4816,0,531,5,3,1
4817,0,411,4,1,1
4818,0,523,5,2,3
4819,0,554,5,5,4
4820,0,455,4,5,5
4821,1,353,3,5,3
4822,0,434,4,3,4
4823,0,434,4,3,4
4824,0,455,4,5,5
4825,0,132,1,3,2
4826,0,224,2,2,4
4827,0,255,2,5,5
4828,0,355,3,5,5
4829,0,523,5,2,3
4830,0,532,5,3,2
4831,0,354,3,5,4
4832,0,455,4,5,5
4833,0,253,2,5,3
4834,0,111,1,1,1
4835,0,354,3,5,4
4836,1,222,2,2,2
4837,0,112,1,1,2
4838,0,435,4,3,5
4839,0,252,2,5,2
4840,0,253,2,5,3
4841,0,222,2,2,2
4842,0,333,3,3,3
4843,0,155,1,5,5
4844,0,322,3,2,2
4845,0,154,1,5,4
4846,0,433,4,3,3
4847,0,432,4,3,2
4848,0,452,4,5,2
4849,0,454,4,5,4
4850,0,122,1,2,2
4851,0,211,2,1,1
4852,0,553,5,5,3
4853,0,154,1,5,4
4854,0,123,1,2,3
4855,1,113,1,1,3
4856,0,553,5,5,3
4857,0,455,4,5,5
4858,0,322,3,2,2
4859,0,222,2,2,2
4860,0,111,1,1,1
4861,0,135,1,3,5
4862,0,111,1,1,1
4863,0,354,3,5,4
4864,0,555,5,5,5
4865,0,253,2,5,3
4866,0,555,5,5,5
4867,0,353,3,5,3
4868,0,553,5,5,3
4869,0,355,3,5,5
4870,0,555,5,5,5
4871,0,133,1,3,3
4872,0,523,5,2,3
4873,0,452,4,5,2
4874,0,511,5,1,1
4875,0,235,2,3,5
4876,0,454,4,5,4
4877,0,555,5,5,5
4878,0,254,2,5,4
4879,0,155,1,5,5
4880,0,222,2,2,2
4881,0,423,4,2,3
4882,0,222,2,2,2
4883,0,223,2,2,3
4884,0,311,3,1,1
4885,0,255,2,5,5
4886,0,423,4,2,3
4887,0,123,1,2,3
4888,0,134,1,3,4
4889,1,422,4,2,2
4890,0,355,3,5,5
4891,0,132,1,3,2
4892,0,355,3,5,5
4893,0,422,4,2,2
4894,0,332,3,3,2
4895,0,134,1,3,4
4896,0,233,2,3,3
4897,0,314,3,1,4
4898,0,134,1,3,4
4899,0,333,3,3,3
4900,0,421,4,2,1
4901,0,322,3,2,2
4902,0,311,3,1,1
4903,0,325,3,2,5
4904,0,254,2,5,4
4905,0,123,1,2,3
4906,0,321,3,2,1
4907,0,423,4,2,3
4908,0,411,4,1,1
4909,0,424,4,2,4
4910,0,554,5,5,4
4911,0,533,5,3,3
4912,0,434,4,3,4
4913,1,112,1,1,2
4914,0,555,5,5,5
4915,0,122,1,2,2
4916,0,221,2,2,1
4917,0,111,1,1,1
4918,0,553,5,5,3
4919,0,553,5,5,3
4920,0,255,2,5,5
4921,0,223,2,2,3
4922,0,233,2,3,3
4923,0,122,1,2,2
4924,0,222,2,2,2
4925,0,121,1,2,1
4926,0,433,4,3,3
4927,0,255,2,5,5
4928,0,212,2,1,2
4929,0,123,1,2,3
4930,0,412,4,1,2
4931,0,155,1,5,5
4932,0,453,4,5,3
4933,0,321,3,2,1
4934,0,411,4,1,1
4935,0,532,5,3,2
4936,0,553,5,5,3
4937,0,355,3,5,5
4938,0,321,3,2,1
4939,0,154,1,5,4
4940,1,111,1,1,1
4941,0,211,2,1,1
4942,0,255,2,5,5
4943,0,354,3,5,4
4944,0,422,4,2,2
4945,0,223,2,2,3
4946,0,554,5,5,4
4947,0,233,2,3,3
4948,0,321,3,2,1
4949,0,523,5,2,3
4950,0,211,2,1,1
4951,0,454,4,5,4
4952,0,222,2,2,2
4953,0,353,3,5,3
4954,0,155,1,5,5
4955,0,411,4,1,1
4956,0,334,3,3,4
4957,0,555,5,5,5
4958,0,123,1,2,3
4959,0,553,5,5,3
4960,0,353,3,5,3
4961,0,355,3,5,5
4962,0,255,2,5,5
4963,0,421,4,2,1
4964,0,455,4,5,5
4965,0,423,4,2,3
4966,0,353,3,5,3
4967,0,122,1,2,2
4968,0,333,3,3,3
4969,0,355,3,5,5
4970,0,555,5,5,5
4971,0,554,5,5,4
4972,0,533,5,3,3
4973,0,533,5,3,3
4974,0,454,4,5,4
4975,0,434,4,3,4
4976,0,122,1,2,2
4977,0,334,3,3,4
4978,0,513,5,1,3
4979,0,311,3,1,1
4980,0,221,2,2,1
4981,0,455,4,5,5
4982,0,235,2,3,5
4983,0,134,1,3,4
4984,0,553,5,5,3
4985,0,121,1,2,1
4986,0,122,1,2,2
4987,0,454,4,5,4
4988,0,332,3,3,2
4989,0,533,5,3,3
4990,0,452,4,5,2
4991,0,321,3,2,1
4992,0,111,1,1,1
4993,0,154,1,5,4
4994,0,223,2,2,3
4995,0,125,1,2,5
4996,0,133,1,3,3
4997,0,324,3,2,4
4998,0,422,4,2,2
4999,0,554,5,5,4
5000,0,221,2,2,1
5001,0,222,2,2,2
5002,0,532,5,3,2
5003,0,434,4,3,4
5004,0,355,3,5,5
5005,0,533,5,3,3
5006,0,332,3,3,2
5007,0,222,2,2,2
5008,0,332,3,3,2
5009,0,553,5,5,3
5010,0,333,3,3,3
5011,0,211,2,1,1
5012,0,322,3,2,2
5013,0,455,4,5,5
5014,0,255,2,5,5
5015,0,211,2,1,1
5016,0,253,2,5,3
5017,0,111,1,1,1
5018,0,454,4,5,4
5019,0,333,3,3,3
5020,0,355,3,5,5
5021,0,532,5,3,2
5022,0,233,2,3,3
5023,0,555,5,5,5
5024,0,211,2,1,1
5025,0,131,1,3,1
5026,0,255,2,5,5
5027,0,212,2,1,2
5028,0,111,1,1,1
5029,0,211,2,1,1
5030,0,222,2,2,2
5031,0,455,4,5,5
5032,0,355,3,5,5
5033,0,555,5,5,5
5034,0,421,4,2,1
5035,0,512,5,1,2
5036,0,225,2,2,5
5037,0,155,1,5,5
5038,1,212,2,1,2
5039,0,355,3,5,5
5040,0,311,3,1,1
5041,0,132,1,3,2
5042,0,453,4,5,3
5043,0,213,2,1,3
5044,0,134,1,3,4
5045,0,124,1,2,4
5046,0,534,5,3,4
5047,0,235,2,3,5
5048,0,455,4,5,5
5049,0,211,2,1,1
5050,0,211,2,1,1
5051,0,533,5,3,3
5052,0,453,4,5,3
5053,0,412,4,1,2
5054,0,122,1,2,2
5055,0,155,1,5,5
5056,0,155,1,5,5
5057,0,522,5,2,2
5058,0,123,1,2,3
5059,0,255,2,5,5
5060,0,355,3,5,5
5061,0,155,1,5,5
5062,0,311,3,1,1
5063,0,211,2,1,1
5064,0,524,5,2,4
5065,0,112,1,1,2
5066,0,212,2,1,2
5067,0,333,3,3,3
5068,0,311,3,1,1
5069,0,355,3,5,5
5070,0,154,1,5,4
5071,0,211,2,1,1
5072,0,555,5,5,5
5073,0,455,4,5,5
5074,0,422,4,2,2
5075,0,232,2,3,2
5076,0,211,2,1,1
5077,0,555,5,5,5
5078,0,535,5,3,5
5079,0,412,4,1,2
5080,0,554,5,5,4
5081,0,234,2,3,4
5082,0,534,5,3,4
5083,0,222,2,2,2
5084,0,225,2,2,5
5085,0,455,4,5,5
5086,0,112,1,1,2
5087,0,125,1,2,5
5088,0,454,4,5,4
5089,1,455,4,5,5
5090,0,435,4,3,5
5091,0,334,3,3,4
5092,0,355,3,5,5
5093,0,432,4,3,2
5094,0,411,4,1,1
5095,0,123,1,2,3
5096,0,554,5,5,4
5097,0,554,5,5,4
5098,0,112,1,1,2
5099,0,122,1,2,2
5100,0,355,3,5,5
5101,0,223,2,2,3
5102,0,133,1,3,3
5103,0,433,4,3,3
5104,0,555,5,5,5
5105,0,425,4,2,5
5106,0,131,1,3,1
5107,0,554,5,5,4
5108,0,455,4,5,5
5109,0,434,4,3,4
5110,0,311,3,1,1
5111,0,424,4,2,4
5112,0,553,5,5,3
5113,0,155,1,5,5
5114,0,223,2,2,3
5115,0,134,1,3,4
5116,0,233,2,3,3
5117,0,121,1,2,1
5118,0,234,2,3,4
5119,0,512,5,1,2
5120,0,432,4,3,2
5121,0,154,1,5,4
5122,0,111,1,1,1
5123,0,111,1,1,1
5124,0,411,4,1,1
5125,0,523,5,2,3
5126,0,522,5,2,2
5127,0,555,5,5,5
5128,0,231,2,3,1
5129,0,123,1,2,3
5130,0,355,3,5,5
5131,0,423,4,2,3
5132,0,411,4,1,1
5133,0,111,1,1,1
5134,0,111,1,1,1
5135,0,532,5,3,2
5136,0,222,2,2,2
5137,0,111,1,1,1
5138,0,423,4,2,3
5139,0,353,3,5,3
5140,0,531,5,3,1
5141,0,111,1,1,1
5142,0,322,3,2,2
5143,0,455,4,5,5
5144,0,211,2,1,1
5145,0,155,1,5,5
5146,0,134,1,3,4
5147,0,432,4,3,2
5148,0,255,2,5,5
5149,0,222,2,2,2
5150,0,453,4,5,3
5151,0,355,3,5,5
5152,0,455,4,5,5
5153,1,311,3,1,1
5154,1,353,3,5,3
5155,0,432,4,3,2
5156,0,252,2,5,2
5157,0,555,5,5,5
5158,0,555,5,5,5
5159,0,354,3,5,4
5160,0,354,3,5,4
5161,0,253,2,5,3
5162,0,453,4,5,3
5163,0,153,1,5,3
5164,0,253,2,5,3
5165,0,122,1,2,2
5166,1,512,5,1,2
5167,0,335,3,3,5
5168,0,132,1,3,2
5169,0,535,5,3,5
5170,0,334,3,3,4
5171,0,255,2,5,5
5172,0,223,2,2,3
5173,0,552,5,5,2
5174,0,455,4,5,5
5175,0,453,4,5,3
5176,0,354,3,5,4
5177,0,112,1,1,2
5178,0,212,2,1,2
5179,0,455,4,5,5
5180,1,555,5,5,5
5181,1,211,2,1,1
5182,1,455,4,5,5
5183,0,412,4,1,2
5184,0,453,4,5,3
5185,0,254,2,5,4
5186,0,333,3,3,3
5187,0,355,3,5,5
5188,0,155,1,5,5
5189,0,532,5,3,2
5190,0,435,4,3,5
5191,0,255,2,5,5
5192,0,323,3,2,3
5193,0,355,3,5,5
5194,0,214,2,1,4
5195,0,123,1,2,3
5196,0,231,2,3,1
5197,0,131,1,3,1
5198,0,122,1,2,2
5199,0,334,3,3,4
5200,0,555,5,5,5
5201,0,433,4,3,3
5202,0,523,5,2,3
5203,0,421,4,2,1
5204,0,133,1,3,3
5205,0,554,5,5,4
5206,0,523,5,2,3
5207,0,221,2,2,1
5208,0,534,5,3,4
5209,0,134,1,3,4
5210,0,533,5,3,3
5211,0,255,2,5,5
5212,0,123,1,2,3
5213,0,135,1,3,5
5214,0,454,4,5,4
5215,0,134,1,3,4
5216,0,552,5,5,2
5217,0,524,5,2,4
5218,0,123,1,2,3
5219,0,122,1,2,2
5220,0,124,1,2,4
5221,0,334,3,3,4
5222,0,132,1,3,2
5223,0,553,5,5,3
5224,0,453,4,5,3
5225,0,334,3,3,4
5226,0,254,2,5,4
5227,0,121,1,2,1
5228,0,555,5,5,5
5229,0,111,1,1,1
5230,0,535,5,3,5
5231,0,221,2,2,1
5232,0,255,2,5,5
5233,1,111,1,1,1
5234,0,211,2,1,1
5235,0,123,1,2,3
5236,0,511,5,1,1
5237,0,324,3,2,4
5238,0,132,1,3,2
5239,0,434,4,3,4
5240,0,421,4,2,1
5241,0,423,4,2,3
5242,0,333,3,3,3
5243,0,511,5,1,1
5244,0,555,5,5,5
5245,0,455,4,5,5
5246,0,121,1,2,1
5247,0,455,4,5,5
5248,0,234,2,3,4
5249,0,211,2,1,1
5250,0,254,2,5,4
5251,0,522,5,2,2
5252,0,124,1,2,4
5253,0,521,5,2,1
5254,0,433,4,3,3
5255,0,252,2,5,2
5256,0,532,5,3,2
5257,0,211,2,1,1
5258,0,511,5,1,1
5259,0,111,1,1,1
5260,0,555,5,5,5
5261,0,122,1,2,2
5262,0,255,2,5,5
5263,0,523,5,2,3
5264,0,335,3,3,5
5265,0,355,3,5,5
5266,0,111,1,1,1
5267,0,312,3,1,2
5268,0,321,3,2,1
5269,0,523,5,2,3
5270,1,213,2,1,3
5271,0,113,1,1,3
5272,0,433,4,3,3
5273,0,355,3,5,5
5274,0,112,1,1,2
5275,0,133,1,3,3
5276,0,354,3,5,4
5277,0,112,1,1,2
5278,0,224,2,2,4
5279,0,222,2,2,2
5280,0,213,2,1,3
5281,0,355,3,5,5
5282,0,323,3,2,3
5283,0,311,3,1,1
5284,0,255,2,5,5
5285,0,133,1,3,3
5286,0,412,4,1,2
5287,0,111,1,1,1
5288,0,211,2,1,1
5289,0,453,4,5,3
5290,0,255,2,5,5
5291,0,423,4,2,3
5292,0,523,5,2,3
5293,0,155,1,5,5
5294,0,332,3,3,2
5295,0,434,4,3,4
5296,0,431,4,3,1
5297,0,533,5,3,3
5298,0,555,5,5,5
5299,0,211,2,1,1
5300,0,523,5,2,3
5301,0,355,3,5,5
5302,0,354,3,5,4
5303,0,122,1,2,2
5304,0,313,3,1,3
5305,0,234,2,3,4
5306,0,323,3,2,3
5307,0,323,3,2,3
5308,0,435,4,3,5
5309,0,112,1,1,2
5310,0,332,3,3,2
5311,0,324,3,2,4
5312,0,255,2,5,5
5313,0,433,4,3,3
5314,0,554,5,5,4
5315,0,111,1,1,1
5316,0,411,4,1,1
5317,0,234,2,3,4
5318,0,432,4,3,2
5319,0,234,2,3,4
5320,0,423,4,2,3
5321,0,354,3,5,4
5322,0,354,3,5,4
5323,0,121,1,2,1
5324,0,155,1,5,5
5325,0,353,3,5,3
5326,0,423,4,2,3
5327,0,354,3,5,4
5328,1,523,5,2,3
5329,0,223,2,2,3
5330,0,321,3,2,1
5331,0,555,5,5,5
5332,0,454,4,5,4
5333,0,222,2,2,2
5334,0,111,1,1,1
5335,0,133,1,3,3
5336,0,522,5,2,2
5337,0,134,1,3,4
5338,0,134,1,3,4
5339,0,511,5,1,1
5340,0,111,1,1,1
5341,0,211,2,1,1
5342,0,122,1,2,2
5343,0,534,5,3,4
5344,0,221,2,2,1
5345,0,154,1,5,4
5346,0,155,1,5,5
5347,0,133,1,3,3
5348,0,453,4,5,3
5349,0,255,2,5,5
5350,0,422,4,2,2
5351,0,454,4,5,4
5352,0,253,2,5,3
5353,0,111,1,1,1
5354,0,555,5,5,5
5355,0,355,3,5,5
5356,0,555,5,5,5
5357,0,321,3,2,1
5358,0,355,3,5,5
5359,0,312,3,1,2
5360,0,355,3,5,5
5361,0,534,5,3,4
5362,0,211,2,1,1
5363,0,255,2,5,5
5364,0,522,5,2,2
5365,0,355,3,5,5
5366,0,553,5,5,3
5367,0,221,2,2,1
5368,0,432,4,3,2
5369,0,233,2,3,3
5370,0,122,1,2,2
5371,0,311,3,1,1
5372,0,224,2,2,4
5373,0,435,4,3,5
5374,0,553,5,5,3
5375,0,451,4,5,1
5376,0,111,1,1,1
5377,0,311,3,1,1
5378,0,134,1,3,4
5379,0,234,2,3,4
5380,0,311,3,1,1
5381,0,224,2,2,4
5382,0,155,1,5,5
5383,0,135,1,3,5
5384,0,432,4,3,2
5385,0,111,1,1,1
5386,0,435,4,3,5
5387,0,454,4,5,4
5388,0,453,4,5,3
5389,0,522,5,2,2
5390,0,422,4,2,2
5391,0,422,4,2,2
5392,0,354,3,5,4
5393,0,521,5,2,1
5394,0,222,2,2,2
5395,0,432,4,3,2
5396,0,255,2,5,5
5397,0,455,4,5,5
5398,0,355,3,5,5
5399,0,235,2,3,5
5400,0,454,4,5,4
5401,0,453,4,5,3
5402,0,323,3,2,3
5403,0,222,2,2,2
5404,0,123,1,2,3
5405,0,211,2,1,1
5406,0,555,5,5,5
5407,0,554,5,5,4
5408,0,255,2,5,5
5409,0,522,5,2,2
5410,0,555,5,5,5
5411,0,432,4,3,2
5412,0,122,1,2,2
5413,0,254,2,5,4
5414,0,454,4,5,4
5415,0,455,4,5,5
5416,0,433,4,3,3
5417,0,354,3,5,4
5418,0,555,5,5,5
5419,0,455,4,5,5
5420,0,111,1,1,1
5421,0,355,3,5,5
5422,1,435,4,3,5
5423,0,154,1,5,4
5424,0,123,1,2,3
5425,0,112,1,1,2
5426,1,324,3,2,4
5427,0,233,2,3,3
5428,0,334,3,3,4
5429,0,121,1,2,1
5430,0,424,4,2,4
5431,0,454,4,5,4
5432,0,411,4,1,1
5433,0,453,4,5,3
5434,0,555,5,5,5
5435,0,353,3,5,3
5436,1,322,3,2,2
5437,0,422,4,2,2
5438,0,454,4,5,4
5439,0,435,4,3,5
5440,0,555,5,5,5
5441,0,111,1,1,1
5442,0,522,5,2,2
5443,0,555,5,5,5
5444,0,122,1,2,2
5445,0,355,3,5,5
